id,id_index,kode_provinsi,nama_provinsi,periode_update,klinik,kategori,jumlah,satuan,tahun
1153,34581153,35,JAWA TIMUR,2022-03,PARU,PEREMPUAN,140,PASIEN,2022
1153,34571153,35,JAWA TIMUR,2022-03,PARU,LAKI LAKI,190,PASIEN,2022
1152,34561152,35,JAWA TIMUR,2022-03,KULIT & KELAMIN,TOTAL,231,PASIEN,2022
1152,34551152,35,JAWA TIMUR,2022-03,KULIT & KELAMIN,PEREMPUAN,126,PASIEN,2022
1175,35251175,35,JAWA TIMUR,2022-04,KULIT & KELAMIN,TOTAL,346,PASIEN,2022
1175,35241175,35,JAWA TIMUR,2022-04,KULIT & KELAMIN,PEREMPUAN,197,PASIEN,2022
1175,35231175,35,JAWA TIMUR,2022-04,KULIT & KELAMIN,LAKI LAKI,149,PASIEN,2022
1151,34511151,35,JAWA TIMUR,2022-03,DALAM,LAKI LAKI,1643,PASIEN,2022
1150,34501150,35,JAWA TIMUR,2022-02,KONSULTASI GIZI,TOTAL,688,PASIEN,2022
1174,35201174,35,JAWA TIMUR,2022-04,DALAM,LAKI LAKI,2718,PASIEN,2022
1173,35191173,35,JAWA TIMUR,2022-03,KONSULTASI GIZI,TOTAL,428,PASIEN,2022
1160,34801160,35,JAWA TIMUR,2022-03,BEDAH,TOTAL,2044,PASIEN,2022
1160,34791160,35,JAWA TIMUR,2022-03,BEDAH,PEREMPUAN,838,PASIEN,2022
1171,35131171,35,JAWA TIMUR,2022-03,POLI PELAYANAN UTAMA,TOTAL,93,PASIEN,2022
1171,35121171,35,JAWA TIMUR,2022-03,POLI PELAYANAN UTAMA,PEREMPUAN,40,PASIEN,2022
1171,35111171,35,JAWA TIMUR,2022-03,POLI PELAYANAN UTAMA,LAKI LAKI,53,PASIEN,2022
1158,34741158,35,JAWA TIMUR,2022-03,GIGI & MULUT,TOTAL,474,PASIEN,2022
1158,34731158,35,JAWA TIMUR,2022-03,GIGI & MULUT,PEREMPUAN,277,PASIEN,2022
1158,34721158,35,JAWA TIMUR,2022-03,GIGI & MULUT,LAKI LAKI,197,PASIEN,2022
1157,34711157,35,JAWA TIMUR,2022-03,PSIKIATRI,TOTAL,227,PASIEN,2022
1181,35411181,35,JAWA TIMUR,2022-04,GIGI & MULUT,LAKI LAKI,230,PASIEN,2022
1180,35401180,35,JAWA TIMUR,2022-04,PSIKIATRI,TOTAL,345,PASIEN,2022
1180,35391180,35,JAWA TIMUR,2022-04,PSIKIATRI,PEREMPUAN,206,PASIEN,2022
1156,34671156,35,JAWA TIMUR,2022-03,NEUROLOGI,PEREMPUAN,359,PASIEN,2022
1156,34661156,35,JAWA TIMUR,2022-03,NEUROLOGI,LAKI LAKI,297,PASIEN,2022
1179,35361179,35,JAWA TIMUR,2022-04,NEUROLOGI,PEREMPUAN,369,PASIEN,2022
1179,35351179,35,JAWA TIMUR,2022-04,NEUROLOGI,LAKI LAKI,340,PASIEN,2022
1166,34961166,35,JAWA TIMUR,2022-03,GENERAL CHECK UP,LAKI LAKI,79,PASIEN,2022
1165,34951165,35,JAWA TIMUR,2022-03,HEMATO ONKOLOGI,TOTAL,641,PASIEN,2022
1178,35321178,35,JAWA TIMUR,2022-04,CARDIOLOGI,LAKI LAKI,292,PASIEN,2022
1177,35311177,35,JAWA TIMUR,2022-04,ANESTHESI,TOTAL,100,PASIEN,2022
1177,35301177,35,JAWA TIMUR,2022-04,ANESTHESI,PEREMPUAN,52,PASIEN,2022
1164,34911164,35,JAWA TIMUR,2022-03,ONKOLOGI TERPADU,PEREMPUAN,1011,PASIEN,2022
1164,34901164,35,JAWA TIMUR,2022-03,ONKOLOGI TERPADU,LAKI LAKI,156,PASIEN,2022
1163,34891163,35,JAWA TIMUR,2022-03,IKA,TOTAL,1085,PASIEN,2022
1163,34881163,35,JAWA TIMUR,2022-03,IKA,PEREMPUAN,525,PASIEN,2022
1186,35581186,35,JAWA TIMUR,2022-04,IKA,TOTAL,1080,PASIEN,2022
1186,35571186,35,JAWA TIMUR,2022-04,IKA,PEREMPUAN,524,PASIEN,2022
1186,35561186,35,JAWA TIMUR,2022-04,IKA,LAKI LAKI,556,PASIEN,2022
1162,34841162,35,JAWA TIMUR,2022-03,MATA,LAKI LAKI,626,PASIEN,2022
1161,34831161,35,JAWA TIMUR,2022-03,THT,TOTAL,786,PASIEN,2022
1185,35531185,35,JAWA TIMUR,2022-04,MATA,LAKI LAKI,562,PASIEN,2022
1184,35521184,35,JAWA TIMUR,2022-04,THT,TOTAL,801,PASIEN,2022
1173,35181173,35,JAWA TIMUR,2022-03,KONSULTASI GIZI,PEREMPUAN,243,PASIEN,2022
1173,35171173,35,JAWA TIMUR,2022-03,KONSULTASI GIZI,LAKI LAKI,185,PASIEN,2022
1183,35491183,35,JAWA TIMUR,2022-04,BEDAH,TOTAL,1889,PASIEN,2022
1183,35481183,35,JAWA TIMUR,2022-04,BEDAH,PEREMPUAN,734,PASIEN,2022
1183,35471183,35,JAWA TIMUR,2022-04,BEDAH,LAKI LAKI,1155,PASIEN,2022
1169,35071169,35,JAWA TIMUR,2022-03,COVID 19,TOTAL,46,PASIEN,2022
1169,35061169,35,JAWA TIMUR,2022-03,COVID 19,PEREMPUAN,23,PASIEN,2022
1169,35051169,35,JAWA TIMUR,2022-03,COVID 19,LAKI LAKI,23,PASIEN,2022
1168,35041168,35,JAWA TIMUR,2022-03,RADIOTHERAPI,TOTAL,1512,PASIEN,2022
1192,35741192,35,JAWA TIMUR,2022-04,COVID 19,LAKI LAKI,14,PASIEN,2022
1191,35731191,35,JAWA TIMUR,2022-04,RADIOTHERAPI,TOTAL,1076,PASIEN,2022
1191,35721191,35,JAWA TIMUR,2022-04,RADIOTHERAPI,PEREMPUAN,831,PASIEN,2022
1167,35001167,35,JAWA TIMUR,2022-03,REHABILITASI MEDIK,PEREMPUAN,305,PASIEN,2022
1167,34991167,35,JAWA TIMUR,2022-03,REHABILITASI MEDIK,LAKI LAKI,288,PASIEN,2022
1190,35691190,35,JAWA TIMUR,2022-04,REHABILITASI MEDIK,PEREMPUAN,345,PASIEN,2022
1190,35681190,35,JAWA TIMUR,2022-04,REHABILITASI MEDIK,LAKI LAKI,314,PASIEN,2022
1178,35341178,35,JAWA TIMUR,2022-04,CARDIOLOGI,TOTAL,536,PASIEN,2022
1178,35331178,35,JAWA TIMUR,2022-04,CARDIOLOGI,PEREMPUAN,244,PASIEN,2022
1189,35651189,35,JAWA TIMUR,2022-04,GENERAL CHECK UP,LAKI LAKI,162,PASIEN,2022
1188,35641188,35,JAWA TIMUR,2022-04,HEMATO ONKOLOGI,TOTAL,588,PASIEN,2022
1188,35631188,35,JAWA TIMUR,2022-04,HEMATO ONKOLOGI,PEREMPUAN,331,PASIEN,2022
1177,35291177,35,JAWA TIMUR,2022-04,ANESTHESI,LAKI LAKI,48,PASIEN,2022
1176,35281176,35,JAWA TIMUR,2022-04,PARU,TOTAL,473,PASIEN,2022
1176,35271176,35,JAWA TIMUR,2022-04,PARU,PEREMPUAN,209,PASIEN,2022
1176,35261176,35,JAWA TIMUR,2022-04,PARU,LAKI LAKI,264,PASIEN,2022
1198,35931198,35,JAWA TIMUR,2022-05,KULIT & KELAMIN,PEREMPUAN,172,PASIEN,2022
1198,35921198,35,JAWA TIMUR,2022-05,KULIT & KELAMIN,LAKI LAKI,131,PASIEN,2022
1197,35911197,35,JAWA TIMUR,2022-05,DALAM,TOTAL,4875,PASIEN,2022
1174,35221174,35,JAWA TIMUR,2022-04,DALAM,TOTAL,5236,PASIEN,2022
1174,35211174,35,JAWA TIMUR,2022-04,DALAM,PEREMPUAN,2518,PASIEN,2022
1196,35881196,35,JAWA TIMUR,2022-04,KONSULTASI GIZI,TOTAL,464,PASIEN,2022
1196,35871196,35,JAWA TIMUR,2022-04,KONSULTASI GIZI,PEREMPUAN,263,PASIEN,2022
1184,35511184,35,JAWA TIMUR,2022-04,THT,PEREMPUAN,404,PASIEN,2022
1184,35501184,35,JAWA TIMUR,2022-04,THT,LAKI LAKI,397,PASIEN,2022
1194,35811194,35,JAWA TIMUR,2022-04,POLI PELAYANAN UTAMA,PEREMPUAN,213,PASIEN,2022
1194,35801194,35,JAWA TIMUR,2022-04,POLI PELAYANAN UTAMA,LAKI LAKI,194,PASIEN,2022
1193,35791193,35,JAWA TIMUR,2022-04,KOMPLEMENTER,TOTAL,12,PASIEN,2022
1182,35461182,35,JAWA TIMUR,2022-04,OBG,TOTAL,1161,PASIEN,2022
1182,35451182,35,JAWA TIMUR,2022-04,OBG,PEREMPUAN,1161,PASIEN,2022
1181,35431181,35,JAWA TIMUR,2022-04,GIGI & MULUT,TOTAL,547,PASIEN,2022
1181,35421181,35,JAWA TIMUR,2022-04,GIGI & MULUT,PEREMPUAN,317,PASIEN,2022
1203,36091203,35,JAWA TIMUR,2022-05,PSIKIATRI,TOTAL,322,PASIEN,2022
1203,36081203,35,JAWA TIMUR,2022-05,PSIKIATRI,PEREMPUAN,186,PASIEN,2022
1203,36071203,35,JAWA TIMUR,2022-05,PSIKIATRI,LAKI LAKI,136,PASIEN,2022
1180,35381180,35,JAWA TIMUR,2022-04,PSIKIATRI,LAKI LAKI,139,PASIEN,2022
1179,35371179,35,JAWA TIMUR,2022-04,NEUROLOGI,TOTAL,709,PASIEN,2022
1202,36041202,35,JAWA TIMUR,2022-05,NEUROLOGI,LAKI LAKI,324,PASIEN,2022
1201,36031201,35,JAWA TIMUR,2022-05,CARDIOLOGI,TOTAL,569,PASIEN,2022
1189,35671189,35,JAWA TIMUR,2022-04,GENERAL CHECK UP,TOTAL,388,PASIEN,2022
1189,35661189,35,JAWA TIMUR,2022-04,GENERAL CHECK UP,PEREMPUAN,226,PASIEN,2022
1200,36001200,35,JAWA TIMUR,2022-05,ANESTHESI,TOTAL,54,PASIEN,2022
1200,35991200,35,JAWA TIMUR,2022-05,ANESTHESI,PEREMPUAN,28,PASIEN,2022
1200,35981200,35,JAWA TIMUR,2022-05,ANESTHESI,LAKI LAKI,26,PASIEN,2022
1188,35621188,35,JAWA TIMUR,2022-04,HEMATO ONKOLOGI,LAKI LAKI,257,PASIEN,2022
1187,35611187,35,JAWA TIMUR,2022-04,ONKOLOGI TERPADU,TOTAL,1050,PASIEN,2022
1187,35601187,35,JAWA TIMUR,2022-04,ONKOLOGI TERPADU,PEREMPUAN,923,PASIEN,2022
1187,35591187,35,JAWA TIMUR,2022-04,ONKOLOGI TERPADU,LAKI LAKI,127,PASIEN,2022
1209,36261209,35,JAWA TIMUR,2022-05,IKA,PEREMPUAN,476,PASIEN,2022
1209,36251209,35,JAWA TIMUR,2022-05,IKA,LAKI LAKI,531,PASIEN,2022
1208,36241208,35,JAWA TIMUR,2022-05,MATA,TOTAL,1071,PASIEN,2022
1185,35551185,35,JAWA TIMUR,2022-04,MATA,TOTAL,1106,PASIEN,2022
1185,35541185,35,JAWA TIMUR,2022-04,MATA,PEREMPUAN,544,PASIEN,2022
1207,36211207,35,JAWA TIMUR,2022-05,THT,TOTAL,655,PASIEN,2022
1207,36201207,35,JAWA TIMUR,2022-05,THT,PEREMPUAN,315,PASIEN,2022
1196,35861196,35,JAWA TIMUR,2022-04,KONSULTASI GIZI,LAKI LAKI,201,PASIEN,2022
1194,35821194,35,JAWA TIMUR,2022-04,POLI PELAYANAN UTAMA,TOTAL,407,PASIEN,2022
1206,36171206,35,JAWA TIMUR,2022-05,BEDAH,PEREMPUAN,687,PASIEN,2022
1206,36161206,35,JAWA TIMUR,2022-05,BEDAH,LAKI LAKI,1070,PASIEN,2022
1205,36151205,35,JAWA TIMUR,2022-05,OBG,TOTAL,1091,PASIEN,2022
1193,35781193,35,JAWA TIMUR,2022-04,KOMPLEMENTER,PEREMPUAN,9,PASIEN,2022
1193,35771193,35,JAWA TIMUR,2022-04,KOMPLEMENTER,LAKI LAKI,3,PASIEN,2022
1192,35761192,35,JAWA TIMUR,2022-04,COVID 19,TOTAL,27,PASIEN,2022
1192,35751192,35,JAWA TIMUR,2022-04,COVID 19,PEREMPUAN,13,PASIEN,2022
1214,36421214,35,JAWA TIMUR,2022-05,RADIOTHERAPI,TOTAL,831,PASIEN,2022
1214,36411214,35,JAWA TIMUR,2022-05,RADIOTHERAPI,PEREMPUAN,608,PASIEN,2022
1214,36401214,35,JAWA TIMUR,2022-05,RADIOTHERAPI,LAKI LAKI,223,PASIEN,2022
1191,35711191,35,JAWA TIMUR,2022-04,RADIOTHERAPI,LAKI LAKI,245,PASIEN,2022
1190,35701190,35,JAWA TIMUR,2022-04,REHABILITASI MEDIK,TOTAL,659,PASIEN,2022
1213,36371213,35,JAWA TIMUR,2022-05,REHABILITASI MEDIK,LAKI LAKI,231,PASIEN,2022
1212,36361212,35,JAWA TIMUR,2022-05,GENERAL CHECK UP,TOTAL,185,PASIEN,2022
1201,36021201,35,JAWA TIMUR,2022-05,CARDIOLOGI,PEREMPUAN,284,PASIEN,2022
1201,36011201,35,JAWA TIMUR,2022-05,CARDIOLOGI,LAKI LAKI,285,PASIEN,2022
1211,36331211,35,JAWA TIMUR,2022-05,HEMATO ONKOLOGI,TOTAL,551,PASIEN,2022
1211,36321211,35,JAWA TIMUR,2022-05,HEMATO ONKOLOGI,PEREMPUAN,274,PASIEN,2022
1211,36311211,35,JAWA TIMUR,2022-05,HEMATO ONKOLOGI,LAKI LAKI,277,PASIEN,2022
1199,35971199,35,JAWA TIMUR,2022-05,PARU,TOTAL,443,PASIEN,2022
1199,35961199,35,JAWA TIMUR,2022-05,PARU,PEREMPUAN,202,PASIEN,2022
1199,35951199,35,JAWA TIMUR,2022-05,PARU,LAKI LAKI,241,PASIEN,2022
1198,35941198,35,JAWA TIMUR,2022-05,KULIT & KELAMIN,TOTAL,303,PASIEN,2022
1221,36621221,35,JAWA TIMUR,2022-06,KULIT & KELAMIN,PEREMPUAN,248,PASIEN,2022
1221,36611221,35,JAWA TIMUR,2022-06,KULIT & KELAMIN,LAKI LAKI,219,PASIEN,2022
1220,36601220,35,JAWA TIMUR,2022-06,DALAM,TOTAL,5318,PASIEN,2022
1197,35901197,35,JAWA TIMUR,2022-05,DALAM,PEREMPUAN,2372,PASIEN,2022
1197,35891197,35,JAWA TIMUR,2022-05,DALAM,LAKI LAKI,2503,PASIEN,2022
1219,36571219,35,JAWA TIMUR,2022-05,KONSULTASI GIZI,TOTAL,350,PASIEN,2022
1219,36561219,35,JAWA TIMUR,2022-05,KONSULTASI GIZI,PEREMPUAN,191,PASIEN,2022
1207,36191207,35,JAWA TIMUR,2022-05,THT,LAKI LAKI,340,PASIEN,2022
1206,36181206,35,JAWA TIMUR,2022-05,BEDAH,TOTAL,1757,PASIEN,2022
1217,36501217,35,JAWA TIMUR,2022-05,POLI PELAYANAN UTAMA,PEREMPUAN,188,PASIEN,2022
1217,36491217,35,JAWA TIMUR,2022-05,POLI PELAYANAN UTAMA,LAKI LAKI,158,PASIEN,2022
1216,36481216,35,JAWA TIMUR,2022-05,KOMPLEMENTER,TOTAL,6,PASIEN,2022
1205,36141205,35,JAWA TIMUR,2022-05,OBG,PEREMPUAN,1091,PASIEN,2022
1204,36121204,35,JAWA TIMUR,2022-05,GIGI & MULUT,TOTAL,404,PASIEN,2022
1204,36111204,35,JAWA TIMUR,2022-05,GIGI & MULUT,PEREMPUAN,240,PASIEN,2022
1204,36101204,35,JAWA TIMUR,2022-05,GIGI & MULUT,LAKI LAKI,164,PASIEN,2022
1226,36781226,35,JAWA TIMUR,2022-06,PSIKIATRI,TOTAL,401,PASIEN,2022
1226,36771226,35,JAWA TIMUR,2022-06,PSIKIATRI,PEREMPUAN,230,PASIEN,2022
1226,36761226,35,JAWA TIMUR,2022-06,PSIKIATRI,LAKI LAKI,171,PASIEN,2022
1202,36061202,35,JAWA TIMUR,2022-05,NEUROLOGI,TOTAL,661,PASIEN,2022
1202,36051202,35,JAWA TIMUR,2022-05,NEUROLOGI,PEREMPUAN,337,PASIEN,2022
1225,36731225,35,JAWA TIMUR,2022-06,NEUROLOGI,LAKI LAKI,389,PASIEN,2022
1224,36721224,35,JAWA TIMUR,2022-06,CARDIOLOGI,TOTAL,715,PASIEN,2022
1212,36351212,35,JAWA TIMUR,2022-05,GENERAL CHECK UP,PEREMPUAN,93,PASIEN,2022
1212,36341212,35,JAWA TIMUR,2022-05,GENERAL CHECK UP,LAKI LAKI,92,PASIEN,2022
1223,36691223,35,JAWA TIMUR,2022-06,ANESTHESI,TOTAL,69,PASIEN,2022
1223,36681223,35,JAWA TIMUR,2022-06,ANESTHESI,PEREMPUAN,24,PASIEN,2022
1223,36671223,35,JAWA TIMUR,2022-06,ANESTHESI,LAKI LAKI,45,PASIEN,2022
1210,36301210,35,JAWA TIMUR,2022-05,ONKOLOGI TERPADU,TOTAL,975,PASIEN,2022
1210,36291210,35,JAWA TIMUR,2022-05,ONKOLOGI TERPADU,PEREMPUAN,868,PASIEN,2022
1210,36281210,35,JAWA TIMUR,2022-05,ONKOLOGI TERPADU,LAKI LAKI,107,PASIEN,2022
1209,36271209,35,JAWA TIMUR,2022-05,IKA,TOTAL,1007,PASIEN,2022
1232,36951232,35,JAWA TIMUR,2022-06,IKA,PEREMPUAN,579,PASIEN,2022
1232,36941232,35,JAWA TIMUR,2022-06,IKA,LAKI LAKI,703,PASIEN,2022
1231,36931231,35,JAWA TIMUR,2022-06,MATA,TOTAL,1413,PASIEN,2022
1208,36231208,35,JAWA TIMUR,2022-05,MATA,PEREMPUAN,481,PASIEN,2022
1208,36221208,35,JAWA TIMUR,2022-05,MATA,LAKI LAKI,590,PASIEN,2022
1230,36901230,35,JAWA TIMUR,2022-06,THT,TOTAL,959,PASIEN,2022
1230,36891230,35,JAWA TIMUR,2022-06,THT,PEREMPUAN,478,PASIEN,2022
1219,36551219,35,JAWA TIMUR,2022-05,KONSULTASI GIZI,LAKI LAKI,159,PASIEN,2022
1217,36511217,35,JAWA TIMUR,2022-05,POLI PELAYANAN UTAMA,TOTAL,346,PASIEN,2022
1229,36861229,35,JAWA TIMUR,2022-06,BEDAH,PEREMPUAN,1010,PASIEN,2022
1229,36851229,35,JAWA TIMUR,2022-06,BEDAH,LAKI LAKI,1357,PASIEN,2022
1228,36841228,35,JAWA TIMUR,2022-06,OBG,TOTAL,1329,PASIEN,2022
1216,36471216,35,JAWA TIMUR,2022-05,KOMPLEMENTER,PEREMPUAN,6,PASIEN,2022
1215,36451215,35,JAWA TIMUR,2022-05,COVID 19,TOTAL,11,PASIEN,2022
1215,36441215,35,JAWA TIMUR,2022-05,COVID 19,PEREMPUAN,9,PASIEN,2022
1215,36431215,35,JAWA TIMUR,2022-05,COVID 19,LAKI LAKI,2,PASIEN,2022
1237,37111237,35,JAWA TIMUR,2022-06,RADIOTHERAPI,TOTAL,1504,PASIEN,2022
1237,37101237,35,JAWA TIMUR,2022-06,RADIOTHERAPI,PEREMPUAN,1036,PASIEN,2022
1237,37091237,35,JAWA TIMUR,2022-06,RADIOTHERAPI,LAKI LAKI,468,PASIEN,2022
1213,36391213,35,JAWA TIMUR,2022-05,REHABILITASI MEDIK,TOTAL,516,PASIEN,2022
1213,36381213,35,JAWA TIMUR,2022-05,REHABILITASI MEDIK,PEREMPUAN,285,PASIEN,2022
1236,37061236,35,JAWA TIMUR,2022-06,REHABILITASI MEDIK,LAKI LAKI,351,PASIEN,2022
1235,37051235,35,JAWA TIMUR,2022-06,GENERAL CHECK UP,TOTAL,750,PASIEN,2022
1224,36711224,35,JAWA TIMUR,2022-06,CARDIOLOGI,PEREMPUAN,342,PASIEN,2022
1224,36701224,35,JAWA TIMUR,2022-06,CARDIOLOGI,LAKI LAKI,373,PASIEN,2022
1234,37021234,35,JAWA TIMUR,2022-06,HEMATO ONKOLOGI,TOTAL,658,PASIEN,2022
1234,37011234,35,JAWA TIMUR,2022-06,HEMATO ONKOLOGI,PEREMPUAN,325,PASIEN,2022
1234,37001234,35,JAWA TIMUR,2022-06,HEMATO ONKOLOGI,LAKI LAKI,333,PASIEN,2022
1222,36661222,35,JAWA TIMUR,2022-06,PARU,TOTAL,588,PASIEN,2022
1222,36651222,35,JAWA TIMUR,2022-06,PARU,PEREMPUAN,265,PASIEN,2022
1222,36641222,35,JAWA TIMUR,2022-06,PARU,LAKI LAKI,323,PASIEN,2022
1221,36631221,35,JAWA TIMUR,2022-06,KULIT & KELAMIN,TOTAL,467,PASIEN,2022
1244,37311244,35,JAWA TIMUR,2022-07,KULIT & KELAMIN,PEREMPUAN,238,PASIEN,2022
1244,37301244,35,JAWA TIMUR,2022-07,KULIT & KELAMIN,LAKI LAKI,209,PASIEN,2022
1243,37291243,35,JAWA TIMUR,2022-07,DALAM,TOTAL,5206,PASIEN,2022
1220,36591220,35,JAWA TIMUR,2022-06,DALAM,PEREMPUAN,2584,PASIEN,2022
1220,36581220,35,JAWA TIMUR,2022-06,DALAM,LAKI LAKI,2734,PASIEN,2022
1242,37261242,35,JAWA TIMUR,2022-06,KONSULTASI GIZI,TOTAL,550,PASIEN,2022
1242,37251242,35,JAWA TIMUR,2022-06,KONSULTASI GIZI,PEREMPUAN,336,PASIEN,2022
1230,36881230,35,JAWA TIMUR,2022-06,THT,LAKI LAKI,481,PASIEN,2022
1229,36871229,35,JAWA TIMUR,2022-06,BEDAH,TOTAL,2367,PASIEN,2022
1240,37191240,35,JAWA TIMUR,2022-06,POLI PELAYANAN UTAMA,PEREMPUAN,247,PASIEN,2022
1240,37181240,35,JAWA TIMUR,2022-06,POLI PELAYANAN UTAMA,LAKI LAKI,197,PASIEN,2022
1239,37171239,35,JAWA TIMUR,2022-06,KOMPLEMENTER,TOTAL,6,PASIEN,2022
1228,36831228,35,JAWA TIMUR,2022-06,OBG,PEREMPUAN,1329,PASIEN,2022
1227,36811227,35,JAWA TIMUR,2022-06,GIGI & MULUT,TOTAL,668,PASIEN,2022
1227,36801227,35,JAWA TIMUR,2022-06,GIGI & MULUT,PEREMPUAN,404,PASIEN,2022
1227,36791227,35,JAWA TIMUR,2022-06,GIGI & MULUT,LAKI LAKI,264,PASIEN,2022
1249,37471249,35,JAWA TIMUR,2022-07,PSIKIATRI,TOTAL,339,PASIEN,2022
1249,37461249,35,JAWA TIMUR,2022-07,PSIKIATRI,PEREMPUAN,190,PASIEN,2022
1249,37451249,35,JAWA TIMUR,2022-07,PSIKIATRI,LAKI LAKI,149,PASIEN,2022
1225,36751225,35,JAWA TIMUR,2022-06,NEUROLOGI,TOTAL,843,PASIEN,2022
1225,36741225,35,JAWA TIMUR,2022-06,NEUROLOGI,PEREMPUAN,454,PASIEN,2022
1248,37421248,35,JAWA TIMUR,2022-07,NEUROLOGI,LAKI LAKI,335,PASIEN,2022
1247,37411247,35,JAWA TIMUR,2022-07,CARDIOLOGI,TOTAL,692,PASIEN,2022
1235,37041235,35,JAWA TIMUR,2022-06,GENERAL CHECK UP,PEREMPUAN,366,PASIEN,2022
1235,37031235,35,JAWA TIMUR,2022-06,GENERAL CHECK UP,LAKI LAKI,384,PASIEN,2022
1246,37381246,35,JAWA TIMUR,2022-07,ANESTHESI,TOTAL,101,PASIEN,2022
1246,37371246,35,JAWA TIMUR,2022-07,ANESTHESI,PEREMPUAN,38,PASIEN,2022
1246,37361246,35,JAWA TIMUR,2022-07,ANESTHESI,LAKI LAKI,63,PASIEN,2022
1233,36991233,35,JAWA TIMUR,2022-06,ONKOLOGI TERPADU,TOTAL,1238,PASIEN,2022
1233,36981233,35,JAWA TIMUR,2022-06,ONKOLOGI TERPADU,PEREMPUAN,1063,PASIEN,2022
1233,36971233,35,JAWA TIMUR,2022-06,ONKOLOGI TERPADU,LAKI LAKI,175,PASIEN,2022
1232,36961232,35,JAWA TIMUR,2022-06,IKA,TOTAL,1282,PASIEN,2022
1255,37641255,35,JAWA TIMUR,2022-07,IKA,PEREMPUAN,569,PASIEN,2022
1255,37631255,35,JAWA TIMUR,2022-07,IKA,LAKI LAKI,691,PASIEN,2022
1254,37621254,35,JAWA TIMUR,2022-07,MATA,TOTAL,1250,PASIEN,2022
1231,36921231,35,JAWA TIMUR,2022-06,MATA,PEREMPUAN,705,PASIEN,2022
1231,36911231,35,JAWA TIMUR,2022-06,MATA,LAKI LAKI,708,PASIEN,2022
1253,37591253,35,JAWA TIMUR,2022-07,THT,TOTAL,973,PASIEN,2022
1253,37581253,35,JAWA TIMUR,2022-07,THT,PEREMPUAN,472,PASIEN,2022
1242,37241242,35,JAWA TIMUR,2022-06,KONSULTASI GIZI,LAKI LAKI,214,PASIEN,2022
1240,37201240,35,JAWA TIMUR,2022-06,POLI PELAYANAN UTAMA,TOTAL,444,PASIEN,2022
1252,37551252,35,JAWA TIMUR,2022-07,BEDAH,PEREMPUAN,916,PASIEN,2022
1252,37541252,35,JAWA TIMUR,2022-07,BEDAH,LAKI LAKI,1353,PASIEN,2022
1251,37531251,35,JAWA TIMUR,2022-07,OBG,TOTAL,1199,PASIEN,2022
1239,37161239,35,JAWA TIMUR,2022-06,KOMPLEMENTER,PEREMPUAN,6,PASIEN,2022
1238,37141238,35,JAWA TIMUR,2022-06,COVID 19,TOTAL,16,PASIEN,2022
1238,37131238,35,JAWA TIMUR,2022-06,COVID 19,PEREMPUAN,6,PASIEN,2022
1238,37121238,35,JAWA TIMUR,2022-06,COVID 19,LAKI LAKI,10,PASIEN,2022
1260,37801260,35,JAWA TIMUR,2022-07,RADIOTHERAPI,TOTAL,1650,PASIEN,2022
1260,37791260,35,JAWA TIMUR,2022-07,RADIOTHERAPI,PEREMPUAN,1183,PASIEN,2022
1260,37781260,35,JAWA TIMUR,2022-07,RADIOTHERAPI,LAKI LAKI,467,PASIEN,2022
1236,37081236,35,JAWA TIMUR,2022-06,REHABILITASI MEDIK,TOTAL,774,PASIEN,2022
1236,37071236,35,JAWA TIMUR,2022-06,REHABILITASI MEDIK,PEREMPUAN,423,PASIEN,2022
1259,37751259,35,JAWA TIMUR,2022-07,REHABILITASI MEDIK,LAKI LAKI,349,PASIEN,2022
1258,37741258,35,JAWA TIMUR,2022-07,GENERAL CHECK UP,TOTAL,546,PASIEN,2022
1247,37401247,35,JAWA TIMUR,2022-07,CARDIOLOGI,PEREMPUAN,313,PASIEN,2022
1247,37391247,35,JAWA TIMUR,2022-07,CARDIOLOGI,LAKI LAKI,379,PASIEN,2022
1257,37711257,35,JAWA TIMUR,2022-07,HEMATO ONKOLOGI,TOTAL,630,PASIEN,2022
1257,37701257,35,JAWA TIMUR,2022-07,HEMATO ONKOLOGI,PEREMPUAN,332,PASIEN,2022
1257,37691257,35,JAWA TIMUR,2022-07,HEMATO ONKOLOGI,LAKI LAKI,298,PASIEN,2022
1245,37351245,35,JAWA TIMUR,2022-07,PARU,TOTAL,637,PASIEN,2022
1245,37341245,35,JAWA TIMUR,2022-07,PARU,PEREMPUAN,279,PASIEN,2022
1245,37331245,35,JAWA TIMUR,2022-07,PARU,LAKI LAKI,358,PASIEN,2022
1244,37321244,35,JAWA TIMUR,2022-07,KULIT & KELAMIN,TOTAL,447,PASIEN,2022
1267,38001267,35,JAWA TIMUR,2022-08,KULIT & KELAMIN,PEREMPUAN,280,PASIEN,2022
1267,37991267,35,JAWA TIMUR,2022-08,KULIT & KELAMIN,LAKI LAKI,217,PASIEN,2022
1266,37981266,35,JAWA TIMUR,2022-08,DALAM,TOTAL,5526,PASIEN,2022
1243,37281243,35,JAWA TIMUR,2022-07,DALAM,PEREMPUAN,2566,PASIEN,2022
1243,37271243,35,JAWA TIMUR,2022-07,DALAM,LAKI LAKI,2640,PASIEN,2022
1265,37951265,35,JAWA TIMUR,2022-07,KONSULTASI GIZI,TOTAL,574,PASIEN,2022
1265,37941265,35,JAWA TIMUR,2022-07,KONSULTASI GIZI,PEREMPUAN,317,PASIEN,2022
